pays,annee,total,male,female,F 00-14,M 00-14,F 15-29,M 15-29,F 30-44,M 30-44,F 45-59,M 45-59,F 60+,M 60+,00-14,15-29,30-44,45-59,60+
Canada,1993,28833410.0,14281671,14551739,2896005.0,3046585.0,3120139.0,3233271.0,3668030.0,3686721.0,2301118.0,2307157.0,2566447.0,2007937.0,5942590.0,6353410.0,7354751.0,4608275.0,4574384.0
Canada,1994,29111906.0,14415118,14696788,2912788.0,3063909.0,3074825.0,3186971.0,3713950.0,3732038.0,2389010.0,2388685.0,2606215.0,2043515.0,5976697.0,6261796.0,7445988.0,4777695.0,4649730.0
Canada,1995,29354000.0,14532342,14821658,2916241.0,3067369.0,3039671.0,3153475.0,3742766.0,3762524.0,2478505.0,2471757.0,2644475.0,2077217.0,5983610.0,6193146.0,7505290.0,4950262.0,4721692.0
Canada,1996,29671900.0,14689130,14982770,2930927.0,3081206.0,3025767.0,3141253.0,3770235.0,3790989.0,2572870.0,2560688.0,2682971.0,2114994.0,6012133.0,6167020.0,7561224.0,5133558.0,4797965.0
Canada,1997,29987200.0,14846373,15140827,2930752.0,3079795.0,3026649.0,3145788.0,3787372.0,3811611.0,2672406.0,2655272.0,2723648.0,2153907.0,6010547.0,6172437.0,7598983.0,5327678.0,4877555.0
Canada,1998,30247900.0,14977834,15270066,2914773.0,3061688.0,3033489.0,3157800.0,3787694.0,3817251.0,2771563.0,2750073.0,2762547.0,2191022.0,5976461.0,6191289.0,7604945.0,5521636.0,4953569.0
Canada,1999,30499200.0,15105132,15394068,2894500.0,3039148.0,3044752.0,3174969.0,3777199.0,3812665.0,2873214.0,2848038.0,2804403.0,2230312.0,5933648.0,6219721.0,7589864.0,5721252.0,5034715.0
Canada,2000,30769700.0,15241867,15527833,2876493.0,3019607.0,3059347.0,3195460.0,3760110.0,3801091.0,2979119.0,2950938.0,2852764.0,2274771.0,5896100.0,6254807.0,7561201.0,5930057.0,5127535.0
Canada,2001,31081900.0,15398999,15682901,2855572.0,2998141.0,3091921.0,3225923.0,3741034.0,3789737.0,3089794.0,3056151.0,2904580.0,2329047.0,5853713.0,6317844.0,7530771.0,6145945.0,5233627.0
Canada,2002,31362000.0,15540087,15821913,2836197.0,2978967.0,3121187.0,3253096.0,3711518.0,3766222.0,3195788.0,3157891.0,2957223.0,2383911.0,5815164.0,6374283.0,7477740.0,6353679.0,5341134.0
Canada,2003,31676000.0,15697939,15978061,2821370.0,2964477.0,3153269.0,3284518.0,3681908.0,3740942.0,3301932.0,3261028.0,3019582.0,2446974.0,5785847.0,6437787.0,7422850.0,6562960.0,5466556.0
Canada,2004,31995000.0,15858471,16136529,2804141.0,2947016.0,3186079.0,3318303.0,3650508.0,3712471.0,3403742.0,3361701.0,3092059.0,2518980.0,5751157.0,6504382.0,7362979.0,6765443.0,5611039.0
Canada,2005,32312000.0,16018324,16293676,2783422.0,2925761.0,3218913.0,3353264.0,3616867.0,3680514.0,3499195.0,3458563.0,3175279.0,2600222.0,5709183.0,6572177.0,7297381.0,6957758.0,5775501.0
Canada,2006,32570505.0,16149592,16420913,2760827.0,2903815.0,3261331.0,3395100.0,3569930.0,3631101.0,3576182.0,3536664.0,3252643.0,2682912.0,5664642.0,6656431.0,7201031.0,7112846.0,5935555.0
Canada,2007,32887928.0,16310314,16577614,2743592.0,2887750.0,3307121.0,3441875.0,3528959.0,3585571.0,3653309.0,3617132.0,3344633.0,2777986.0,5631342.0,6748996.0,7114530.0,7270441.0,6122619.0
Canada,2008,33245773.0,16490904,16754869,2732014.0,2877777.0,3350525.0,3488202.0,3496819.0,3546403.0,3726854.0,3695782.0,3448657.0,2882740.0,5609791.0,6838727.0,7043222.0,7422636.0,6331397.0
Chile,1970,9563865.0,4703148,4860717,1827794.0,1864430.0,1257620.0,1269561.0,805471.0,759399.0,550481.0,487281.0,419351.0,322477.0,3692224.0,2527181.0,1564870.0,1037762.0,741828.0
Chile,1971,9745189.0,4792552,4952637,1846463.0,1884437.0,1294842.0,1308059.0,821072.0,775444.0,560301.0,495088.0,429959.0,329524.0,3730900.0,2602901.0,1596516.0,1055389.0,759483.0
Chile,1972,9922558.0,4880087,5042471,1859977.0,1899323.0,1331522.0,1346154.0,838694.0,793847.0,571857.0,504618.0,440421.0,336145.0,3759300.0,2677676.0,1632541.0,1076475.0,776566.0
Chile,1973,10096295.0,4965911,5130384,1869364.0,1910124.0,1367966.0,1384130.0,857643.0,813893.0,584605.0,515365.0,450806.0,342399.0,3779488.0,2752096.0,1671536.0,1099970.0,793205.0
Chile,1974,10267056.0,5050356,5216700,1875914.0,1918132.0,1405003.0,1422779.0,876831.0,834473.0,597752.0,526616.0,461200.0,348356.0,3794046.0,2827782.0,1711304.0,1124368.0,809556.0
Chile,1975,10435534.0,5133766,5301768,1880342.0,1924050.0,1443148.0,1462574.0,895734.0,855065.0,610836.0,537956.0,471708.0,354121.0,3804392.0,2905722.0,1750799.0,1148792.0,825829.0
Chile,1976,10601836.0,5216197,5385639,1879946.0,1925454.0,1482016.0,1502691.0,915669.0,876876.0,623965.0,549027.0,484043.0,362149.0,3805400.0,2984707.0,1792545.0,1172992.0,846192.0
Chile,1977,10766419.0,5297873,5468546,1879547.0,1926772.0,1520711.0,1542749.0,934947.0,898284.0,637072.0,560287.0,496269.0,369781.0,3806319.0,3063460.0,1833231.0,1197359.0,866050.0
Chile,1978,10930783.0,5379509,5551274,1878568.0,1927437.0,1558813.0,1582403.0,955082.0,920700.0,650219.0,571808.0,508592.0,377161.0,3806005.0,3141216.0,1875782.0,1222027.0,885753.0
Chile,1979,11096868.0,5462056,5634812,1876295.0,1926734.0,1595538.0,1620958.0,978322.0,946276.0,663488.0,583664.0,521169.0,384424.0,3803029.0,3216496.0,1924598.0,1247152.0,905593.0
Chile,1980,11266226.0,5546243,5719983,1872983.0,1924901.0,1630183.0,1657702.0,1005834.0,976150.0,676875.0,595841.0,534108.0,391649.0,3797884.0,3287885.0,1981984.0,1272716.0,925757.0
Chile,1981,11439144.0,5632226,5806918,1870003.0,1923347.0,1662278.0,1690470.0,1037679.0,1010308.0,689369.0,607167.0,547589.0,400934.0,3793350.0,3352748.0,2047987.0,1296536.0,948523.0
Chile,1982,11615836.0,5720099,5895737,1867261.0,1922057.0,1691620.0,1720663.0,1073681.0,1048557.0,701946.0,618745.0,561229.0,410077.0,3789318.0,3412283.0,2122238.0,1320691.0,971306.0
Chile,1983,11797534.0,5810519,5987015,1865703.0,1922017.0,1718299.0,1748419.0,1112557.0,1089577.0,715077.0,631116.0,575379.0,419390.0,3787720.0,3466718.0,2202134.0,1346193.0,994769.0
Chile,1984,11985658.0,5904224,6081434,1867030.0,1924951.0,1742420.0,1773844.0,1152099.0,1131181.0,729406.0,645011.0,590479.0,429237.0,3791981.0,3516264.0,2283280.0,1374417.0,1019716.0
Chile,1985,12181028.0,6001655,6179373,1872407.0,1932026.0,1764015.0,1796953.0,1190831.0,1171958.0,745329.0,660885.0,606791.0,439833.0,3804433.0,3560968.0,2362789.0,1406214.0,1046624.0
Chile,1986,12384108.0,6103043,6281065,1883746.0,1944503.0,1783545.0,1816416.0,1228754.0,1212072.0,761310.0,677576.0,623710.0,452476.0,3828249.0,3599961.0,2440826.0,1438886.0,1076186.0
Chile,1987,12594145.0,6207998,6386147,1898206.0,1960285.0,1800687.0,1833562.0,1266073.0,1251535.0,779468.0,696753.0,641713.0,465863.0,3858491.0,3634249.0,2517608.0,1476221.0,1107576.0
Chile,1988,12809025.0,6315483,6493542,1915380.0,1978928.0,1815076.0,1848079.0,1303282.0,1290799.0,799217.0,717859.0,660587.0,479818.0,3894308.0,3663155.0,2594081.0,1517076.0,1140405.0
Chile,1989,13025797.0,6424019,6601778,1933775.0,1998907.0,1826542.0,1859883.0,1341613.0,1331014.0,819742.0,740076.0,680106.0,494139.0,3932682.0,3686425.0,2672627.0,1559818.0,1174245.0
Chile,1990,13242132.0,6532457,6709675,1951965.0,2018762.0,1835158.0,1869120.0,1381734.0,1372818.0,840638.0,763004.0,700180.0,508753.0,3970727.0,3704278.0,2754552.0,1603642.0,1208933.0
Chile,1991,13457244.0,6640398,6816846,1972691.0,2040588.0,1841029.0,1875167.0,1422564.0,1415149.0,860411.0,785277.0,720151.0,524217.0,4013279.0,3716196.0,2837713.0,1645688.0,1244368.0
Chile,1992,13671033.0,6747792,6923241,1990270.0,2059300.0,1845454.0,1880093.0,1465435.0,1459284.0,881066.0,808758.0,741016.0,540357.0,4049570.0,3725547.0,2924719.0,1689824.0,1281373.0
Chile,1993,13882668.0,6854152,7028516,2005391.0,2075492.0,1848336.0,1883772.0,1508860.0,1503758.0,903451.0,834214.0,762478.0,556916.0,4080883.0,3732108.0,3012618.0,1737665.0,1319394.0
Chile,1994,14091389.0,6959036,7132353,2018904.0,2089932.0,1849686.0,1886161.0,1550697.0,1546488.0,929013.0,862954.0,784053.0,573501.0,4108836.0,3735847.0,3097185.0,1791967.0,1357554.0
Chile,1995,14296613.0,7062089,7234524,2030749.0,2102513.0,1849914.0,1887636.0,1589632.0,1586206.0,958621.0,895727.0,805608.0,590007.0,4133262.0,3737550.0,3175838.0,1854348.0,1395615.0
Chile,1996,14497826.0,7163054,7334772,2035715.0,2107923.0,1851811.0,1890484.0,1627325.0,1624570.0,992067.0,931743.0,827854.0,608334.0,4143638.0,3742295.0,3251895.0,1923810.0,1436188.0
Chile,1997,14694835.0,7261830,7433005,2040438.0,2112911.0,1852152.0,1891877.0,1661540.0,1659364.0,1029260.0,971411.0,849615.0,626267.0,4153349.0,3744029.0,3320904.0,2000671.0,1475882.0
Chile,1998,14887756.0,7358467,7529289,2042982.0,2115539.0,1852837.0,1893783.0,1692519.0,1690844.0,1069093.0,1013621.0,871858.0,644680.0,4158521.0,3746620.0,3383363.0,2082714.0,1516538.0
Chile,1999,15076952.0,7453148,7623804,2040855.0,2113336.0,1856444.0,1898820.0,1720772.0,1719521.0,1109784.0,1056658.0,895949.0,664813.0,4154191.0,3755264.0,3440293.0,2166442.0,1560762.0
Chile,2000,15262754.0,7546045,7716709,2033167.0,2105432.0,1864327.0,1908346.0,1746423.0,1745518.0,1150114.0,1099358.0,922678.0,687391.0,4138599.0,3772673.0,3491941.0,2249472.0,1610069.0
Chile,2001,15444969.0,7637058,7807911,2022495.0,2094738.0,1876895.0,1923188.0,1769100.0,1768671.0,1188821.0,1139212.0,950600.0,711249.0,4117233.0,3800083.0,3537771.0,2328033.0,1661849.0
Chile,2002,15623635.0,7726202,7897433,2006996.0,2078971.0,1893454.0,1942154.0,1789022.0,1789123.0,1226979.0,1178714.0,980982.0,737240.0,4085967.0,3835608.0,3578145.0,2405693.0,1718222.0
Chile,2003,15799542.0,7813920,7985622,1987931.0,2059461.0,1912898.0,1964115.0,1806142.0,1806879.0,1265266.0,1218501.0,1013385.0,764964.0,4047392.0,3877013.0,3613021.0,2483767.0,1778349.0
Chile,2004,15973778.0,7900802,8072976,1967957.0,2038975.0,1933155.0,1986944.0,1820176.0,1821751.0,1304781.0,1259544.0,1046907.0,793588.0,4006932.0,3920099.0,3641927.0,2564325.0,1840495.0
Chile,2005,16147064.0,7987253,8159811,1948871.0,2019416.0,1952726.0,2009083.0,1831033.0,1833730.0,1346034.0,1302273.0,1081147.0,822751.0,3968287.0,3961809.0,3664763.0,2648307.0,1903898.0
Chile,2006,16319792.0,8073485,8246307,1932233.0,2002879.0,1973577.0,2033039.0,1839565.0,1843642.0,1387339.0,1343401.0,1113593.0,850524.0,3935112.0,4006616.0,3683207.0,2730740.0,1964117.0
Chile,2007,16491687.0,8159356,8332331,1916973.0,1987574.0,1993545.0,2056128.0,1845517.0,1851324.0,1429896.0,1385909.0,1146400.0,878421.0,3904547.0,4049673.0,3696841.0,2815805.0,2024821.0
Chile,2008,16661942.0,8244468,8417474,1902822.0,1973259.0,2011729.0,2077426.0,1849484.0,1857386.0,1472700.0,1428897.0,1180739.0,907500.0,3876081.0,4089155.0,3706870.0,2901597.0,2088239.0
Colombia,1970,22061215.0,10979409,11081806,4991819.0,5147480.0,2912489.0,2919586.0,1548497.0,1466733.0,988192.0,916234.0,640809.0,529376.0,10139299.0,5832075.0,3015230.0,1904426.0,1170185.0
Colombia,1971,22611986.0,11254219,11357767,5078689.0,5237991.0,3028696.0,3038637.0,1582196.0,1498456.0,1007174.0,932271.0,661012.0,546864.0,10316680.0,6067333.0,3080652.0,1939445.0,1207876.0
Colombia,1972,23146803.0,11520501,11626302,5145138.0,5307005.0,3151017.0,3164374.0,1620263.0,1534520.0,1027515.0,949603.0,682369.0,564999.0,10452143.0,6315391.0,3154783.0,1977118.0,1247368.0
Colombia,1973,23674504.0,11782970,11891534,5197502.0,5361174.0,3277661.0,3295223.0,1662966.0,1575166.0,1049078.0,968096.0,704327.0,583311.0,10558676.0,6572884.0,3238132.0,2017174.0,1287638.0
Colombia,1974,24208021.0,12048529,12159492,5245903.0,5411291.0,3405698.0,3428357.0,1710378.0,1620419.0,1071636.0,987521.0,725877.0,600941.0,10657194.0,6834055.0,3330797.0,2059157.0,1326818.0
Colombia,1975,24756973.0,12322273,12434700,5296819.0,5464404.0,3533443.0,3562128.0,1762825.0,1670530.0,1095094.0,1007742.0,746519.0,617469.0,10761223.0,7095571.0,3433355.0,2102836.0,1363988.0
Colombia,1976,25323406.0,12605351,12718055,5332521.0,5503521.0,3668299.0,3701404.0,1827074.0,1733358.0,1121153.0,1030256.0,769008.0,636812.0,10836042.0,7369703.0,3560432.0,2151409.0,1405820.0
Colombia,1977,25905127.0,12896475,13008652,5384000.0,5559256.0,3795021.0,3832839.0,1893680.0,1798268.0,1146787.0,1052293.0,789164.0,653819.0,10943256.0,7627860.0,3691948.0,2199080.0,1442983.0
Colombia,1978,26502166.0,13195204,13306962,5442677.0,5622521.0,3917867.0,3960670.0,1965050.0,1867595.0,1172706.0,1074496.0,808662.0,669922.0,11065198.0,7878537.0,3832645.0,2247202.0,1478584.0
Colombia,1979,27113512.0,13500399,13613113,5495482.0,5679413.0,4043403.0,4091399.0,2044598.0,1944745.0,1199806.0,1097718.0,829824.0,687124.0,11174895.0,8134802.0,3989343.0,2297524.0,1516948.0
Colombia,1980,27737900.0,13810976,13926924,5537309.0,5724197.0,4173925.0,4227234.0,2133650.0,2031043.0,1228266.0,1122118.0,853774.0,706384.0,11261506.0,8401159.0,4164693.0,2350384.0,1560158.0
Colombia,1981,28375991.0,14127057,14248934,5599520.0,5790757.0,4290983.0,4345858.0,2226153.0,2121605.0,1253010.0,1142303.0,879268.0,726534.0,11390277.0,8636841.0,4347758.0,2395313.0,1605802.0
Colombia,1982,29027162.0,14448453,14578709,5643785.0,5838354.0,4415783.0,4472489.0,2329926.0,2222881.0,1281108.0,1165702.0,908107.0,749027.0,11482139.0,8888272.0,4552807.0,2446810.0,1657134.0
Colombia,1983,29687094.0,14773321,14913773,5679905.0,5877015.0,4540833.0,4599778.0,2441988.0,2331919.0,1311841.0,1191710.0,939206.0,772899.0,11556920.0,9140611.0,4773907.0,2503551.0,1712105.0
Colombia,1984,30350086.0,15099276,15250810,5722878.0,5922410.0,4655140.0,4716604.0,2557758.0,2444187.0,1344214.0,1219445.0,970820.0,796630.0,11645288.0,9371744.0,5001945.0,2563659.0,1767450.0
Colombia,1985,31011688.0,15424417,15587271,5778816.0,5981157.0,4753378.0,4817630.0,2674760.0,2557225.0,1378149.0,1248842.0,1002168.0,819563.0,11759973.0,9571008.0,5231985.0,2626991.0,1821731.0
Colombia,1986,31669776.0,15747853,15921923,5840700.0,6048472.0,4838579.0,4899734.0,2796453.0,2675803.0,1413389.0,1279771.0,1032802.0,844073.0,11889172.0,9738313.0,5472256.0,2693160.0,1876875.0
Colombia,1987,32324325.0,16069417,16254908,5910644.0,6124489.0,4909380.0,4967620.0,2919823.0,2795457.0,1451562.0,1313723.0,1063499.0,868128.0,12035133.0,9877000.0,5715280.0,2765285.0,1931627.0
Colombia,1988,32975535.0,16388811,16586724,5985137.0,6204978.0,4969058.0,5024865.0,3044372.0,2915580.0,1493652.0,1351472.0,1094505.0,891916.0,12190115.0,9993923.0,5959952.0,2845124.0,1986421.0
Colombia,1989,33624444.0,16705958,16918486,6056021.0,6280924.0,5024209.0,5078334.0,3170468.0,3036419.0,1541385.0,1394419.0,1126403.0,915862.0,12336945.0,10102543.0,6206887.0,2935804.0,2042265.0
Colombia,1990,34271565.0,17020763,17250802,6118401.0,6346903.0,5079055.0,5132485.0,3297966.0,3157703.0,1595848.0,1443425.0,1159532.0,940247.0,12465304.0,10211540.0,6455669.0,3039273.0,2099779.0
Colombia,1991,34916766.0,17332985,17583781,6169290.0,6402660.0,5135663.0,5181395.0,3429752.0,3283722.0,1656166.0,1498148.0,1192910.0,967060.0,12571950.0,10317058.0,6713474.0,3154314.0,2159970.0
Colombia,1992,35558682.0,17642213,17916469,6217016.0,6454826.0,5189722.0,5228077.0,3559915.0,3406879.0,1723000.0,1558683.0,1226816.0,993748.0,12671842.0,10417799.0,6966794.0,3281683.0,2220564.0
Colombia,1993,36195168.0,17947997,18247171,6257549.0,6499328.0,5242278.0,5274611.0,3688866.0,3527704.0,1796844.0,1625613.0,1261634.0,1020741.0,12756877.0,10516889.0,7216570.0,3422457.0,2282375.0
Colombia,1994,36823537.0,18249850,18573687,6286500.0,6532017.0,5293766.0,5322550.0,3817438.0,3647188.0,1878253.0,1699644.0,1297730.0,1048451.0,12818517.0,10616316.0,7464626.0,3577897.0,2346181.0
Colombia,1995,37441977.0,18547492,18894485,6301619.0,6550824.0,5344532.0,5373159.0,3945569.0,3765346.0,1967348.0,1780960.0,1335417.0,1077203.0,12852443.0,10717691.0,7710915.0,3748308.0,2412620.0
Colombia,1996,38049038.0,18840406,19208632,6312667.0,6562970.0,5391140.0,5419176.0,4071393.0,3884457.0,2059985.0,1865824.0,1373447.0,1107979.0,12875637.0,10810316.0,7955850.0,3925809.0,2481426.0
Colombia,1997,38645411.0,19128790,19516621,6304953.0,6556507.0,5438605.0,5468511.0,4198152.0,4004230.0,2161140.0,1959035.0,1413771.0,1140507.0,12861460.0,10907116.0,8202382.0,4120175.0,2554278.0
Colombia,1998,39234062.0,19413912,19820150,6284533.0,6537338.0,5488549.0,5522717.0,4321335.0,4120042.0,2269331.0,2059025.0,1456402.0,1174790.0,12821871.0,11011266.0,8441377.0,4328356.0,2631192.0
Colombia,1999,39819279.0,19697566,20121713,6261719.0,6515842.0,5543032.0,5583330.0,4433868.0,4224681.0,2382096.0,2163223.0,1500998.0,1210490.0,12777561.0,11126362.0,8658549.0,4545319.0,2711488.0
Colombia,2000,40403958.0,19980925,20423033,6242458.0,6497975.0,5603451.0,5651403.0,4531701.0,4314047.0,2497768.0,2269846.0,1547655.0,1247654.0,12740433.0,11254854.0,8845748.0,4767614.0,2795309.0
Colombia,2001,40988909.0,20264386,20724523,6216000.0,6471439.0,5674893.0,5728580.0,4621086.0,4398253.0,2615376.0,2378048.0,1597168.0,1288066.0,12687439.0,11403473.0,9019339.0,4993424.0,2885234.0
Colombia,2002,41572491.0,20547201,21025290,6199088.0,6455063.0,5749221.0,5808732.0,4694266.0,4466269.0,2734496.0,2487619.0,1648219.0,1329518.0,12654151.0,11557953.0,9160535.0,5222115.0,2977737.0
Colombia,2003,42152151.0,20827975,21324176,6185884.0,6442532.0,5824155.0,5889857.0,4755915.0,4522954.0,2855534.0,2598983.0,1702688.0,1373649.0,12628416.0,11714012.0,9278869.0,5454517.0,3076337.0
Colombia,2004,42724163.0,21104745,21619418,6166130.0,6423121.0,5896258.0,5968991.0,4813913.0,4576347.0,2979789.0,2713470.0,1763328.0,1422816.0,12589251.0,11865249.0,9390260.0,5693259.0,3186144.0
Colombia,2005,43285634.0,21375978,21909656,6134864.0,6391621.0,5962433.0,6043405.0,4872865.0,4631067.0,3107614.0,2831410.0,1831880.0,1478475.0,12526485.0,12005838.0,9503932.0,5939024.0,3310355.0
Colombia,2006,43835722.0,21641186,22194536,6111743.0,6368119.0,6017188.0,6102311.0,4928775.0,4686660.0,3231575.0,2945148.0,1905255.0,1538948.0,12479862.0,12119499.0,9615435.0,6176723.0,3444203.0
Colombia,2007,44374572.0,21900459,22474113,6072538.0,6327823.0,6068086.0,6158570.0,4987808.0,4745447.0,3359021.0,3062784.0,1986660.0,1605835.0,12400361.0,12226656.0,9733255.0,6421805.0,3592495.0
Colombia,2008,44901544.0,22153563,22747981,6023796.0,6277449.0,6111731.0,6208787.0,5047881.0,4805307.0,3488587.0,3182921.0,2075986.0,1679099.0,12301245.0,12320518.0,9853188.0,6671508.0,3755085.0
Costa Rica,1970,1848866.0,938153,910713,397791.0,409889.0,237992.0,247248.0,143019.0,145267.0,82639.0,86186.0,49272.0,49563.0,807680.0,485240.0,288286.0,168825.0,98835.0
Costa Rica,1971,1898360.0,962988,935372,403651.0,415765.0,247451.0,256872.0,147362.0,149864.0,85484.0,88697.0,51424.0,51790.0,819416.0,504323.0,297226.0,174181.0,103214.0
Costa Rica,1972,1947048.0,987378,959670,407960.0,419978.0,257735.0,267348.0,151755.0,154563.0,88525.0,91388.0,53695.0,54101.0,827938.0,525083.0,306318.0,179913.0,107796.0
Costa Rica,1973,1995743.0,1011759,983984,411045.0,422876.0,268695.0,278528.0,156408.0,159580.0,91781.0,94288.0,56055.0,56487.0,833921.0,547223.0,315988.0,186069.0,112542.0
Costa Rica,1974,2045580.0,1036688,1008892,413634.0,425240.0,279981.0,290013.0,161570.0,165157.0,95229.0,97388.0,58478.0,58890.0,838874.0,569994.0,326727.0,192617.0,117368.0
Costa Rica,1975,2097407.0,1062604,1034803,416341.0,427749.0,291317.0,301496.0,167377.0,171415.0,98846.0,100661.0,60922.0,61283.0,844090.0,592813.0,338792.0,199507.0,122205.0
Costa Rica,1976,2151497.0,1089645,1061852,418518.0,430195.0,303270.0,313523.0,174035.0,178568.0,102558.0,103930.0,63471.0,63429.0,848713.0,616793.0,352603.0,206488.0,126900.0
Costa Rica,1977,2207725.0,1117747,1089978,421733.0,433761.0,314771.0,325026.0,181195.0,186240.0,106324.0,107271.0,65955.0,65449.0,855494.0,639797.0,367435.0,213595.0,131404.0
Costa Rica,1978,2266154.0,1146937,1119217,425697.0,438150.0,326065.0,336292.0,188758.0,194283.0,110202.0,110763.0,68495.0,67449.0,863847.0,662357.0,383041.0,220965.0,135944.0
Costa Rica,1979,2326704.0,1177161,1149543,429955.0,442854.0,337571.0,347791.0,196518.0,202426.0,114274.0,114511.0,71225.0,69579.0,872809.0,685362.0,398944.0,228785.0,140804.0
Costa Rica,1980,2389310.0,1208384,1180926,434407.0,447765.0,349394.0,359662.0,204329.0,210488.0,118560.0,118553.0,74236.0,71916.0,882172.0,709056.0,414817.0,237113.0,146152.0
Costa Rica,1981,2454129.0,1240672,1213457,441650.0,455877.0,360518.0,370646.0,211486.0,217749.0,122474.0,122214.0,77329.0,74186.0,897527.0,731164.0,429235.0,244688.0,151515.0
Costa Rica,1982,2521168.0,1274039,1247129,448430.0,463427.0,372283.0,382387.0,218900.0,225155.0,126767.0,126363.0,80749.0,76707.0,911857.0,754670.0,444055.0,253130.0,157456.0
Costa Rica,1983,2589930.0,1308252,1281678,455435.0,471176.0,383817.0,393955.0,226667.0,232833.0,131310.0,130862.0,84449.0,79426.0,926611.0,777772.0,459500.0,262172.0,163875.0
Costa Rica,1984,2659781.0,1343025,1316756,463564.0,480150.0,393891.0,404027.0,235008.0,241033.0,135925.0,135517.0,88368.0,82298.0,943714.0,797918.0,476041.0,271442.0,170666.0
Costa Rica,1985,2730233.0,1378124,1352109,473134.0,490694.0,401849.0,411908.0,244101.0,249978.0,140543.0,140247.0,92482.0,85297.0,963828.0,813757.0,494079.0,280790.0,177779.0
